MONTH,DAY_OF_WEEK,ORIGIN,BusyFactor,LateFactor,Combined_BusyLateFactor,DEST,Delay15Min,DISTANCE,Hourofdeparture
8,1,MSY,4,4,7,HOU,1,302,0900 - 1100
8,2,MSY,4,4,7,HOU,0,302,1300 - 1500
8,7,MSY,4,4,7,HOU,1,302,2000 - 2400
9,3,MSY,4,4,7,HOU,0,302,0700 - 0900
9,1,MSY,4,4,7,HOU,0,302,1100 - 1300
9,7,MSY,4,4,7,HOU,0,302,1500 - 1700
9,1,MSY,4,4,7,HOU,0,302,1700 - 1900
10,1,MSY,4,4,7,HOU,1,302,1500 - 1700
10,7,MSY,4,4,7,HOU,1,302,1500 - 1700
10,5,MSY,4,4,7,HOU,1,302,1300 - 1500
10,7,MSY,4,4,7,HOU,0,302,2000 - 2400
10,2,MSY,4,4,7,HOU,0,302,2000 - 2400
11,4,MSY,4,4,7,HOU,1,302,2000 - 2400
12,1,MSY,4,4,7,HOU,0,302,0900 - 1100
12,6,MSY,4,4,7,HOU,0,302,1300 - 1500
3,1,ORD,5,5,10,MQT,0,303,1700 - 1900
4,7,ORD,5,5,10,MQT,0,303,1700 - 1900
4,4,ORD,5,5,10,MQT,1,303,0900 - 1100
8,7,ORD,5,5,10,MQT,0,303,1700 - 1900
8,6,ORD,5,5,10,MQT,1,303,1300 - 1500
9,3,ORD,5,5,10,MQT,0,303,1700 - 1900
12,2,ORD,5,5,10,MQT,0,303,1700 - 1900
12,7,ORD,5,5,10,MQT,0,303,1700 - 1900
1,4,DFW,5,5,10,LIT,1,304,1700 - 1900
1,6,DFW,5,5,10,LIT,0,304,1700 - 1900
1,3,DFW,5,5,10,LIT,1,304,2000 - 2400
2,7,DFW,5,5,10,LIT,0,304,2000 - 2400
2,5,DFW,5,5,10,LIT,0,304,2000 - 2400
3,5,DFW,5,5,10,LIT,0,304,1300 - 1500
3,7,DFW,5,5,10,LIT,0,304,0900 - 1100
3,6,DFW,5,5,10,LIT,0,304,0900 - 1100
3,7,DFW,5,5,10,LIT,0,304,0900 - 1100
3,5,DFW,5,5,10,LIT,0,304,1500 - 1700
3,4,DFW,5,5,10,LIT,1,304,2000 - 2400
4,4,DFW,5,5,10,LIT,0,304,2000 - 2400
4,3,DFW,5,5,10,LIT,0,304,1700 - 1900
4,2,DFW,5,5,10,LIT,0,304,1100 - 1300
4,1,DFW,5,5,10,LIT,0,304,1500 - 1700
4,6,DFW,5,5,10,LIT,1,304,0900 - 1100
5,5,DFW,5,5,10,LIT,0,304,0700 - 0900
6,4,DFW,5,5,10,LIT,1,304,1300 - 1500
7,5,DFW,5,5,10,LIT,1,304,1300 - 1500
7,2,DFW,5,5,10,LIT,0,304,1100 - 1300
7,5,DFW,5,5,10,LIT,0,304,2000 - 2400
8,1,DFW,5,5,10,LIT,0,304,0700 - 0900
8,1,DFW,5,5,10,LIT,1,304,1900 - 2000
8,1,DFW,5,5,10,LIT,0,304,1500 - 1700
8,4,DFW,5,5,10,LIT,0,304,1100 - 1300
9,7,DFW,5,5,10,LIT,0,304,0700 - 0900
9,3,DFW,5,5,10,LIT,0,304,1700 - 1900
10,6,DFW,5,5,10,LIT,0,304,0900 - 1100
11,5,DFW,5,5,10,LIT,0,304,1300 - 1500
11,1,DFW,5,5,10,LIT,0,304,1500 - 1700
11,2,DFW,5,5,10,LIT,0,304,2000 - 2400
12,2,DFW,5,5,10,LIT,0,304,2000 - 2400
12,6,DFW,5,5,10,LIT,1,304,1500 - 1700
12,3,DFW,5,5,10,LIT,0,304,0900 - 1100
12,7,DFW,5,5,10,LIT,0,304,0700 - 0900
12,2,DFW,5,5,10,LIT,0,304,1700 - 1900
12,2,DFW,5,5,10,LIT,0,304,1100 - 1300
1,7,ATL,5,3,6,LEX,1,304,1300 - 1500
1,3,ATL,5,3,6,LEX,0,304,0700 - 0900
2,2,ATL,5,3,6,LEX,0,304,1300 - 1500
2,3,ATL,5,3,6,LEX,1,304,1700 - 1900
3,7,ATL,5,3,6,LEX,0,304,1100 - 1300
3,2,ATL,5,3,6,LEX,0,304,1100 - 1300
3,1,ATL,5,3,6,LEX,0,304,0700 - 0900
3,2,ATL,5,3,6,LEX,0,304,2000 - 2400
4,7,ATL,5,3,6,LEX,0,304,2000 - 2400
5,1,ATL,5,3,6,LEX,0,304,1100 - 1300
6,6,ATL,5,3,6,LEX,1,304,1100 - 1300
6,7,ATL,5,3,6,LEX,1,304,1500 - 1700
7,4,ATL,5,3,6,LEX,1,304,1700 - 1900
7,3,ATL,5,3,6,LEX,0,304,1100 - 1300
7,1,ATL,5,3,6,LEX,1,304,2000 - 2400
7,1,ATL,5,3,6,LEX,1,304,0900 - 1100
7,2,ATL,5,3,6,LEX,0,304,0700 - 0900
8,1,ATL,5,3,6,LEX,1,304,1300 - 1500
8,5,ATL,5,3,6,LEX,0,304,1900 - 2000
8,1,ATL,5,3,6,LEX,0,304,0900 - 1100
9,3,ATL,5,3,6,LEX,0,304,1500 - 1700
9,4,ATL,5,3,6,LEX,0,304,1500 - 1700
9,1,ATL,5,3,6,LEX,0,304,2000 - 2400
9,2,ATL,5,3,6,LEX,0,304,0700 - 0900
10,1,ATL,5,3,6,LEX,0,304,2000 - 2400
10,7,ATL,5,3,6,LEX,0,304,0900 - 1100
10,4,ATL,5,3,6,LEX,0,304,1300 - 1500
11,1,ATL,5,3,6,LEX,0,304,0900 - 1100
11,7,ATL,5,3,6,LEX,0,304,2000 - 2400
12,1,ATL,5,3,6,LEX,0,304,2000 - 2400
12,5,ATL,5,3,6,LEX,0,304,1700 - 1900
12,3,ATL,5,3,6,LEX,0,304,1500 - 1700
12,5,ATL,5,3,6,LEX,0,304,0900 - 1100
12,3,ATL,5,3,6,LEX,0,304,0900 - 1100
1,2,PHX,5,3,6,SAN,0,304,2000 - 2400
1,5,PHX,5,3,6,SAN,0,304,1700 - 1900
1,6,PHX,5,3,6,SAN,0,304,1300 - 1500
1,4,PHX,5,3,6,SAN,0,304,2000 - 2400
1,6,PHX,5,3,6,SAN,0,304,1500 - 1700
1,2,PHX,5,3,6,SAN,0,304,0700 - 0900
1,5,PHX,5,3,6,SAN,0,304,2000 - 2400
1,6,PHX,5,3,6,SAN,0,304,1900 - 2000
1,1,PHX,5,3,6,SAN,0,304,1500 - 1700
1,1,PHX,5,3,6,SAN,0,304,1100 - 1300
1,1,PHX,5,3,6,SAN,0,304,2000 - 2400
1,3,PHX,5,3,6,SAN,0,304,1300 - 1500
2,7,PHX,5,3,6,SAN,0,304,0700 - 0900
2,5,PHX,5,3,6,SAN,0,304,0700 - 0900
2,7,PHX,5,3,6,SAN,0,304,1900 - 2000
2,1,PHX,5,3,6,SAN,0,304,0900 - 1100
2,1,PHX,5,3,6,SAN,0,304,2000 - 2400
3,3,PHX,5,3,6,SAN,0,304,0900 - 1100
3,1,PHX,5,3,6,SAN,0,304,1700 - 1900
3,1,PHX,5,3,6,SAN,0,304,0700 - 0900
3,2,PHX,5,3,6,SAN,1,304,0900 - 1100
3,6,PHX,5,3,6,SAN,0,304,1700 - 1900
3,3,PHX,5,3,6,SAN,0,304,1700 - 1900
3,7,PHX,5,3,6,SAN,0,304,1700 - 1900
3,2,PHX,5,3,6,SAN,0,304,2000 - 2400
3,1,PHX,5,3,6,SAN,1,304,2000 - 2400
3,2,PHX,5,3,6,SAN,1,304,2000 - 2400
3,3,PHX,5,3,6,SAN,0,304,2000 - 2400
3,7,PHX,5,3,6,SAN,0,304,1100 - 1300
3,6,PHX,5,3,6,SAN,0,304,0900 - 1100
4,2,PHX,5,3,6,SAN,1,304,2000 - 2400
4,6,PHX,5,3,6,SAN,1,304,2000 - 2400
4,4,PHX,5,3,6,SAN,0,304,0700 - 0900
4,6,PHX,5,3,6,SAN,0,304,2000 - 2400
4,5,PHX,5,3,6,SAN,0,304,1700 - 1900
4,3,PHX,5,3,6,SAN,0,304,1300 - 1500
4,6,PHX,5,3,6,SAN,0,304,1300 - 1500
4,2,PHX,5,3,6,SAN,0,304,0700 - 0900
5,3,PHX,5,3,6,SAN,0,304,1500 - 1700
5,6,PHX,5,3,6,SAN,1,304,2000 - 2400
5,2,PHX,5,3,6,SAN,0,304,1500 - 1700
5,2,PHX,5,3,6,SAN,0,304,1300 - 1500
5,7,PHX,5,3,6,SAN,1,304,1500 - 1700
5,7,PHX,5,3,6,SAN,0,304,0900 - 1100
5,6,PHX,5,3,6,SAN,0,304,0700 - 0900
5,5,PHX,5,3,6,SAN,1,304,1500 - 1700
5,1,PHX,5,3,6,SAN,0,304,1300 - 1500
5,3,PHX,5,3,6,SAN,0,304,2000 - 2400
6,6,PHX,5,3,6,SAN,0,304,0900 - 1100
6,6,PHX,5,3,6,SAN,0,304,0700 - 0900
6,3,PHX,5,3,6,SAN,1,304,1700 - 1900
6,1,PHX,5,3,6,SAN,0,304,1300 - 1500
6,2,PHX,5,3,6,SAN,0,304,0700 - 0900
6,7,PHX,5,3,6,SAN,0,304,2000 - 2400
6,4,PHX,5,3,6,SAN,0,304,0900 - 1100
6,6,PHX,5,3,6,SAN,0,304,0700 - 0900
7,6,PHX,5,3,6,SAN,0,304,1300 - 1500
7,3,PHX,5,3,6,SAN,1,304,0900 - 1100
7,2,PHX,5,3,6,SAN,0,304,1700 - 1900
7,7,PHX,5,3,6,SAN,0,304,2000 - 2400
7,3,PHX,5,3,6,SAN,0,304,2000 - 2400
7,1,PHX,5,3,6,SAN,0,304,1700 - 1900
7,3,PHX,5,3,6,SAN,0,304,1100 - 1300
7,3,PHX,5,3,6,SAN,0,304,1100 - 1300
7,5,PHX,5,3,6,SAN,0,304,0700 - 0900
7,6,PHX,5,3,6,SAN,0,304,0700 - 0900
8,3,PHX,5,3,6,SAN,1,304,2000 - 2400
8,2,PHX,5,3,6,SAN,0,304,1700 - 1900
8,5,PHX,5,3,6,SAN,0,304,2000 - 2400
8,3,PHX,5,3,6,SAN,0,304,2000 - 2400
8,3,PHX,5,3,6,SAN,0,304,1100 - 1300
8,2,PHX,5,3,6,SAN,0,304,0700 - 0900
8,1,PHX,5,3,6,SAN,1,304,2000 - 2400
8,4,PHX,5,3,6,SAN,0,304,0700 - 0900
8,5,PHX,5,3,6,SAN,0,304,1500 - 1700
9,4,PHX,5,3,6,SAN,1,304,1700 - 1900
9,4,PHX,5,3,6,SAN,1,304,0000 - 0700
9,4,PHX,5,3,6,SAN,0,304,2000 - 2400
9,7,PHX,5,3,6,SAN,0,304,0900 - 1100
9,7,PHX,5,3,6,SAN,0,304,1500 - 1700
9,1,PHX,5,3,6,SAN,0,304,2000 - 2400
9,1,PHX,5,3,6,SAN,1,304,2000 - 2400
9,4,PHX,5,3,6,SAN,0,304,1300 - 1500
9,5,PHX,5,3,6,SAN,0,304,1300 - 1500
9,2,PHX,5,3,6,SAN,0,304,2000 - 2400
9,4,PHX,5,3,6,SAN,0,304,2000 - 2400
10,1,PHX,5,3,6,SAN,0,304,1700 - 1900
10,6,PHX,5,3,6,SAN,0,304,0700 - 0900
10,5,PHX,5,3,6,SAN,0,304,2000 - 2400
10,7,PHX,5,3,6,SAN,1,304,2000 - 2400
10,1,PHX,5,3,6,SAN,1,304,2000 - 2400
10,1,PHX,5,3,6,SAN,0,304,0700 - 0900
10,5,PHX,5,3,6,SAN,0,304,1500 - 1700
10,2,PHX,5,3,6,SAN,0,304,1300 - 1500
10,4,PHX,5,3,6,SAN,1,304,2000 - 2400
10,3,PHX,5,3,6,SAN,0,304,2000 - 2400
10,4,PHX,5,3,6,SAN,0,304,1100 - 1300
11,7,PHX,5,3,6,SAN,0,304,2000 - 2400
11,2,PHX,5,3,6,SAN,0,304,0700 - 0900
11,1,PHX,5,3,6,SAN,0,304,1300 - 1500
12,3,PHX,5,3,6,SAN,0,304,1900 - 2000
12,4,PHX,5,3,6,SAN,0,304,2000 - 2400
12,1,PHX,5,3,6,SAN,1,304,1100 - 1300
12,7,PHX,5,3,6,SAN,0,304,1100 - 1300
12,5,PHX,5,3,6,SAN,0,304,2000 - 2400
1,3,SAN,4,3,5,PHX,0,304,0900 - 1100
1,4,SAN,4,3,5,PHX,0,304,0000 - 0700
1,4,SAN,4,3,5,PHX,1,304,1100 - 1300
1,3,SAN,4,3,5,PHX,0,304,0000 - 0700
1,7,SAN,4,3,5,PHX,0,304,0900 - 1100
2,5,SAN,4,3,5,PHX,0,304,1700 - 1900
2,5,SAN,4,3,5,PHX,0,304,0900 - 1100
2,5,SAN,4,3,5,PHX,1,304,1100 - 1300
2,5,SAN,4,3,5,PHX,0,304,1100 - 1300
2,2,SAN,4,3,5,PHX,0,304,0000 - 0700
2,2,SAN,4,3,5,PHX,0,304,0000 - 0700
2,6,SAN,4,3,5,PHX,0,304,0700 - 0900
2,4,SAN,4,3,5,PHX,1,304,2000 - 2400
3,6,SAN,4,3,5,PHX,0,304,1100 - 1300
3,5,SAN,4,3,5,PHX,0,304,2000 - 2400
3,5,SAN,4,3,5,PHX,0,304,0900 - 1100
4,5,SAN,4,3,5,PHX,0,304,0700 - 0900
4,4,SAN,4,3,5,PHX,0,304,0700 - 0900
4,6,SAN,4,3,5,PHX,0,304,1300 - 1500
4,7,SAN,4,3,5,PHX,0,304,0900 - 1100
4,1,SAN,4,3,5,PHX,0,304,1700 - 1900
4,4,SAN,4,3,5,PHX,1,304,1900 - 2000
4,4,SAN,4,3,5,PHX,1,304,2000 - 2400
4,1,SAN,4,3,5,PHX,0,304,0900 - 1100
4,3,SAN,4,3,5,PHX,0,304,0900 - 1100
4,1,SAN,4,3,5,PHX,0,304,0900 - 1100
4,3,SAN,4,3,5,PHX,1,304,1500 - 1700
5,3,SAN,4,3,5,PHX,0,304,0900 - 1100
5,2,SAN,4,3,5,PHX,0,304,0700 - 0900
5,4,SAN,4,3,5,PHX,0,304,1700 - 1900
5,4,SAN,4,3,5,PHX,0,304,1500 - 1700
5,2,SAN,4,3,5,PHX,0,304,1700 - 1900
5,1,SAN,4,3,5,PHX,0,304,1700 - 1900
5,6,SAN,4,3,5,PHX,0,304,0900 - 1100
5,5,SAN,4,3,5,PHX,0,304,1700 - 1900
5,5,SAN,4,3,5,PHX,1,304,1100 - 1300
6,1,SAN,4,3,5,PHX,0,304,1100 - 1300
6,4,SAN,4,3,5,PHX,0,304,1900 - 2000
6,7,SAN,4,3,5,PHX,0,304,0900 - 1100
6,2,SAN,4,3,5,PHX,0,304,0000 - 0700
6,5,SAN,4,3,5,PHX,0,304,1700 - 1900
6,3,SAN,4,3,5,PHX,1,304,1700 - 1900
6,2,SAN,4,3,5,PHX,0,304,1500 - 1700
7,6,SAN,4,3,5,PHX,0,304,1100 - 1300
7,5,SAN,4,3,5,PHX,0,304,1900 - 2000
7,2,SAN,4,3,5,PHX,0,304,1700 - 1900
7,5,SAN,4,3,5,PHX,0,304,0000 - 0700
7,1,SAN,4,3,5,PHX,0,304,0900 - 1100
7,2,SAN,4,3,5,PHX,0,304,2000 - 2400
7,7,SAN,4,3,5,PHX,1,304,1500 - 1700
7,4,SAN,4,3,5,PHX,0,304,0900 - 1100
8,3,SAN,4,3,5,PHX,0,304,0000 - 0700
8,7,SAN,4,3,5,PHX,0,304,2000 - 2400
8,7,SAN,4,3,5,PHX,0,304,1500 - 1700
8,2,SAN,4,3,5,PHX,0,304,1700 - 1900
8,2,SAN,4,3,5,PHX,0,304,1300 - 1500
8,3,SAN,4,3,5,PHX,0,304,0000 - 0700
8,2,SAN,4,3,5,PHX,0,304,1700 - 1900
8,6,SAN,4,3,5,PHX,0,304,1700 - 1900
9,3,SAN,4,3,5,PHX,0,304,0700 - 0900
9,1,SAN,4,3,5,PHX,0,304,1300 - 1500
9,2,SAN,4,3,5,PHX,0,304,1900 - 2000
9,6,SAN,4,3,5,PHX,0,304,0000 - 0700
9,3,SAN,4,3,5,PHX,0,304,0700 - 0900
9,4,SAN,4,3,5,PHX,0,304,1900 - 2000
9,2,SAN,4,3,5,PHX,0,304,0900 - 1100
10,4,SAN,4,3,5,PHX,0,304,1700 - 1900
10,7,SAN,4,3,5,PHX,0,304,0000 - 0700
10,6,SAN,4,3,5,PHX,0,304,0000 - 0700
10,6,SAN,4,3,5,PHX,0,304,1300 - 1500
11,7,SAN,4,3,5,PHX,0,304,2000 - 2400
11,5,SAN,4,3,5,PHX,0,304,0000 - 0700
11,5,SAN,4,3,5,PHX,0,304,0000 - 0700
11,2,SAN,4,3,5,PHX,0,304,2000 - 2400
11,7,SAN,4,3,5,PHX,0,304,1900 - 2000
11,2,SAN,4,3,5,PHX,0,304,1900 - 2000
12,5,SAN,4,3,5,PHX,1,304,1700 - 1900
12,2,SAN,4,3,5,PHX,0,304,0900 - 1100
12,4,SAN,4,3,5,PHX,0,304,1100 - 1300
12,2,SAN,4,3,5,PHX,0,304,0000 - 0700
12,4,LIT,1,2,1,DFW,0,304,1100 - 1300
1,2,LIT,1,2,1,DFW,0,304,0900 - 1100
1,2,LIT,1,2,1,DFW,0,304,1500 - 1700
1,2,LIT,1,2,1,DFW,0,304,0900 - 1100
1,7,LIT,1,2,1,DFW,0,304,1700 - 1900
1,3,LIT,1,2,1,DFW,1,304,1500 - 1700
2,5,LIT,1,2,1,DFW,0,304,0000 - 0700
2,2,LIT,1,2,1,DFW,0,304,1100 - 1300
2,4,LIT,1,2,1,DFW,0,304,0900 - 1100
2,2,LIT,1,2,1,DFW,0,304,0900 - 1100
2,7,LIT,1,2,1,DFW,0,304,0700 - 0900
2,7,LIT,1,2,1,DFW,1,304,1700 - 1900
3,4,LIT,1,2,1,DFW,0,304,1700 - 1900
3,7,LIT,1,2,1,DFW,0,304,0900 - 1100
5,1,LIT,1,2,1,DFW,1,304,1300 - 1500
5,1,LIT,1,2,1,DFW,0,304,2000 - 2400
5,7,LIT,1,2,1,DFW,0,304,1700 - 1900
5,1,LIT,1,2,1,DFW,0,304,0700 - 0900
5,1,LIT,1,2,1,DFW,0,304,0000 - 0700
6,4,LIT,1,2,1,DFW,0,304,0000 - 0700
6,6,LIT,1,2,1,DFW,0,304,0000 - 0700
6,1,LIT,1,2,1,DFW,0,304,1700 - 1900
6,5,LIT,1,2,1,DFW,0,304,0900 - 1100
7,4,LIT,1,2,1,DFW,0,304,2000 - 2400
7,4,LIT,1,2,1,DFW,0,304,0000 - 0700
7,3,LIT,1,2,1,DFW,0,304,0000 - 0700
7,1,LIT,1,2,1,DFW,1,304,1900 - 2000
7,3,LIT,1,2,1,DFW,0,304,0900 - 1100
7,4,LIT,1,2,1,DFW,0,304,0700 - 0900
7,7,LIT,1,2,1,DFW,0,304,1300 - 1500
7,5,LIT,1,2,1,DFW,0,304,0000 - 0700
7,4,LIT,1,2,1,DFW,0,304,0000 - 0700
8,7,LIT,1,2,1,DFW,0,304,0700 - 0900
8,5,LIT,1,2,1,DFW,1,304,1100 - 1300
8,5,LIT,1,2,1,DFW,0,304,0000 - 0700
8,3,LIT,1,2,1,DFW,0,304,1700 - 1900
10,3,LIT,1,2,1,DFW,0,304,1100 - 1300
10,4,LIT,1,2,1,DFW,1,304,1900 - 2000
10,3,LIT,1,2,1,DFW,0,304,0000 - 0700
10,5,LIT,1,2,1,DFW,1,304,1700 - 1900
10,2,LIT,1,2,1,DFW,0,304,1700 - 1900
10,4,LIT,1,2,1,DFW,0,304,0700 - 0900
10,6,LIT,1,2,1,DFW,0,304,0700 - 0900
11,5,LIT,1,2,1,DFW,0,304,1500 - 1700
11,1,LIT,1,2,1,DFW,0,304,2000 - 2400
11,6,LIT,1,2,1,DFW,0,304,1500 - 1700
11,6,LIT,1,2,1,DFW,0,304,0700 - 0900
12,1,LIT,1,2,1,DFW,1,304,1100 - 1300
12,7,LIT,1,2,1,DFW,0,304,1500 - 1700
12,5,LIT,1,2,1,DFW,0,304,1500 - 1700
1,2,DEN,5,5,10,EAR,0,305,2000 - 2400
4,5,DEN,5,5,10,EAR,0,305,2000 - 2400
6,7,DEN,5,5,10,EAR,0,305,1300 - 1500
9,1,DEN,5,5,10,EAR,0,305,2000 - 2400
10,4,DEN,5,5,10,EAR,0,305,2000 - 2400
10,7,DEN,5,5,10,EAR,0,305,1300 - 1500
10,7,DEN,5,5,10,EAR,1,305,2000 - 2400
10,7,DEN,5,5,10,EAR,0,305,1300 - 1500
11,4,DEN,5,5,10,EAR,0,305,2000 - 2400
1,6,IAH,5,4,8,MSY,0,305,0900 - 1100
1,5,IAH,5,4,8,MSY,0,305,0900 - 1100
1,6,IAH,5,4,8,MSY,0,305,2000 - 2400
1,3,IAH,5,4,8,MSY,1,305,2000 - 2400
2,2,IAH,5,4,8,MSY,0,305,1500 - 1700
2,2,IAH,5,4,8,MSY,0,305,1700 - 1900
2,7,IAH,5,4,8,MSY,0,305,2000 - 2400
2,5,IAH,5,4,8,MSY,0,305,0900 - 1100
2,4,IAH,5,4,8,MSY,1,305,1700 - 1900
3,1,IAH,5,4,8,MSY,0,305,2000 - 2400
3,2,IAH,5,4,8,MSY,0,305,1100 - 1300
3,2,IAH,5,4,8,MSY,0,305,1700 - 1900
3,1,IAH,5,4,8,MSY,0,305,1700 - 1900
3,7,IAH,5,4,8,MSY,0,305,2000 - 2400
4,2,IAH,5,4,8,MSY,1,305,2000 - 2400
4,4,IAH,5,4,8,MSY,0,305,1700 - 1900
4,4,IAH,5,4,8,MSY,1,305,2000 - 2400
4,2,IAH,5,4,8,MSY,0,305,1500 - 1700
4,7,IAH,5,4,8,MSY,0,305,1100 - 1300
4,6,IAH,5,4,8,MSY,0,305,0900 - 1100
5,7,IAH,5,4,8,MSY,0,305,1100 - 1300
5,3,IAH,5,4,8,MSY,1,305,2000 - 2400
5,4,IAH,5,4,8,MSY,0,305,1100 - 1300
6,5,IAH,5,4,8,MSY,0,305,1100 - 1300
7,3,IAH,5,4,8,MSY,0,305,1900 - 2000
7,5,IAH,5,4,8,MSY,0,305,1100 - 1300
7,1,IAH,5,4,8,MSY,1,305,1500 - 1700
8,7,IAH,5,4,8,MSY,1,305,1500 - 1700
9,7,IAH,5,4,8,MSY,0,305,0700 - 0900
9,3,IAH,5,4,8,MSY,0,305,1700 - 1900
9,4,IAH,5,4,8,MSY,0,305,1300 - 1500
9,7,IAH,5,4,8,MSY,0,305,0900 - 1100
9,1,IAH,5,4,8,MSY,0,305,1900 - 2000
9,1,IAH,5,4,8,MSY,0,305,2000 - 2400
10,4,IAH,5,4,8,MSY,0,305,1300 - 1500
10,2,IAH,5,4,8,MSY,0,305,1700 - 1900
10,6,IAH,5,4,8,MSY,0,305,1700 - 1900
11,4,IAH,5,4,8,MSY,0,305,2000 - 2400
11,4,IAH,5,4,8,MSY,0,305,1100 - 1300
11,2,IAH,5,4,8,MSY,0,305,1900 - 2000
12,1,IAH,5,4,8,MSY,0,305,0900 - 1100
12,6,IAH,5,4,8,MSY,0,305,1300 - 1500
12,6,IAH,5,4,8,MSY,0,305,1100 - 1300
12,7,IAH,5,4,8,MSY,0,305,1100 - 1300
1,4,MSY,4,4,7,IAH,0,305,0000 - 0700
1,2,MSY,4,4,7,IAH,0,305,1700 - 1900
1,3,MSY,4,4,7,IAH,0,305,0000 - 0700
2,7,MSY,4,4,7,IAH,0,305,1700 - 1900
3,3,MSY,4,4,7,IAH,0,305,1300 - 1500
3,5,MSY,4,4,7,IAH,0,305,1100 - 1300
3,5,MSY,4,4,7,IAH,0,305,1300 - 1500
3,7,MSY,4,4,7,IAH,1,305,1300 - 1500
4,1,MSY,4,4,7,IAH,0,305,1700 - 1900
4,2,MSY,4,4,7,IAH,0,305,0900 - 1100
4,7,MSY,4,4,7,IAH,0,305,1100 - 1300
5,2,MSY,4,4,7,IAH,1,305,1500 - 1700
5,2,MSY,4,4,7,IAH,0,305,1100 - 1300
5,7,MSY,4,4,7,IAH,0,305,0000 - 0700
6,6,MSY,4,4,7,IAH,0,305,1700 - 1900
6,5,MSY,4,4,7,IAH,0,305,1300 - 1500
7,2,MSY,4,4,7,IAH,0,305,0000 - 0700
7,4,MSY,4,4,7,IAH,0,305,1100 - 1300
7,4,MSY,4,4,7,IAH,0,305,0900 - 1100
7,5,MSY,4,4,7,IAH,0,305,1300 - 1500
7,5,MSY,4,4,7,IAH,0,305,1100 - 1300
8,4,MSY,4,4,7,IAH,0,305,1300 - 1500
8,5,MSY,4,4,7,IAH,1,305,1500 - 1700
8,1,MSY,4,4,7,IAH,0,305,0900 - 1100
9,7,MSY,4,4,7,IAH,0,305,0000 - 0700
9,1,MSY,4,4,7,IAH,0,305,1100 - 1300
10,1,MSY,4,4,7,IAH,0,305,1100 - 1300
10,4,MSY,4,4,7,IAH,0,305,0700 - 0900
10,5,MSY,4,4,7,IAH,0,305,1300 - 1500
10,3,MSY,4,4,7,IAH,0,305,0700 - 0900
10,6,MSY,4,4,7,IAH,0,305,1900 - 2000
11,4,MSY,4,4,7,IAH,0,305,1700 - 1900
11,5,MSY,4,4,7,IAH,0,305,1100 - 1300
11,2,MSY,4,4,7,IAH,0,305,0900 - 1100
11,5,MSY,4,4,7,IAH,0,305,1300 - 1500
11,1,MSY,4,4,7,IAH,0,305,0900 - 1100
12,4,MSY,4,4,7,IAH,0,305,1100 - 1300
12,2,MSY,4,4,7,IAH,0,305,1900 - 2000
12,1,MSY,4,4,7,IAH,0,305,0900 - 1100
12,2,MSY,4,4,7,IAH,0,305,1100 - 1300
1,6,ATL,5,3,6,GSO,0,306,0900 - 1100
1,3,ATL,5,3,6,GSO,1,306,2000 - 2400
1,3,ATL,5,3,6,GSO,0,306,1100 - 1300
1,7,ATL,5,3,6,GSO,0,306,2000 - 2400
1,4,ATL,5,3,6,GSO,0,306,0700 - 0900
1,1,ATL,5,3,6,GSO,0,306,2000 - 2400
2,6,ATL,5,3,6,GSO,0,306,1500 - 1700
2,6,ATL,5,3,6,GSO,0,306,2000 - 2400
2,4,ATL,5,3,6,GSO,0,306,1100 - 1300
3,1,ATL,5,3,6,GSO,0,306,2000 - 2400
3,1,ATL,5,3,6,GSO,0,306,1900 - 2000
4,7,ATL,5,3,6,GSO,0,306,1100 - 1300
5,1,ATL,5,3,6,GSO,0,306,1500 - 1700
5,5,ATL,5,3,6,GSO,0,306,0700 - 0900
6,2,ATL,5,3,6,GSO,0,306,1100 - 1300
6,5,ATL,5,3,6,GSO,0,306,0900 - 1100
6,2,ATL,5,3,6,GSO,0,306,1500 - 1700
6,2,ATL,5,3,6,GSO,0,306,2000 - 2400
7,7,ATL,5,3,6,GSO,0,306,1900 - 2000
8,5,ATL,5,3,6,GSO,0,306,1900 - 2000
8,4,ATL,5,3,6,GSO,0,306,1500 - 1700
8,3,ATL,5,3,6,GSO,0,306,1100 - 1300
8,4,ATL,5,3,6,GSO,0,306,1300 - 1500
9,4,ATL,5,3,6,GSO,0,306,2000 - 2400
9,1,ATL,5,3,6,GSO,0,306,0900 - 1100
9,1,ATL,5,3,6,GSO,0,306,2000 - 2400
9,1,ATL,5,3,6,GSO,0,306,1500 - 1700
9,5,ATL,5,3,6,GSO,0,306,1500 - 1700
9,1,ATL,5,3,6,GSO,0,306,1100 - 1300
9,1,ATL,5,3,6,GSO,0,306,2000 - 2400
9,2,ATL,5,3,6,GSO,0,306,1100 - 1300
9,6,ATL,5,3,6,GSO,0,306,1500 - 1700
10,2,ATL,5,3,6,GSO,1,306,2000 - 2400
10,5,ATL,5,3,6,GSO,0,306,1500 - 1700
10,5,ATL,5,3,6,GSO,0,306,1900 - 2000
11,3,ATL,5,3,6,GSO,0,306,0700 - 0900
11,4,ATL,5,3,6,GSO,0,306,0900 - 1100
11,2,ATL,5,3,6,GSO,0,306,1700 - 1900
11,2,ATL,5,3,6,GSO,0,306,1700 - 1900
11,7,ATL,5,3,6,GSO,0,306,1100 - 1300
11,5,ATL,5,3,6,GSO,0,306,1700 - 1900
11,1,ATL,5,3,6,GSO,1,306,0900 - 1100
